"Account: Account Name","Location Name","Location Type","Product Item Number","Product Code","Product Description","Quantity On Hand","Product Price","Actual Quantity On-Hand","Last Modified Date"
"","Ravinath Patil Inventory","Van","PI-4089","SA0057","Stator_CF_1200mm_Efficio/Efficio+/Studio_GV2","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-4090","RA1105","Master Remote (Tech Use only)","0.00","250","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40971","RA0080","Blade_Aluminium_White_1400mm_Renesa_GV3 & GV5","0.00","599","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40972","RA0183","Diffuser (Bottom Cap)_Black_Renesa_GV3","0.00","60","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40973","RA0038","Spring_CF_Renesa_GV3","0.00","25","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40974","RA0345","Circlip Pin_CF_Renesa_GV3","0.00","9","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40975","RA0037","Spring_Efficio_ Gv2a_GV2","0.00","25","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40976","RA0072","Blade_Aluminium_Pearl White_1200mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40977","SRMASS0074","Power PCB_Efficio+_Pedestal_TPW","0.00","499","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40978","RA1239","Deactivated - Motor Housing_Sandan Grey_CF_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40979","B1X0056","Chutney jar sub assembly MG1.0","0.00","450","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40980","SA0098","Stator_CF_1400mm_Renesa/Renesa+/Renesa Smart_GV3","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40981","SA0045","Motor Housing_Earth Brown_CF_Renesa+/Renesa Smart_GV3","0.00","590","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40982","SA0058","Stator_CF_1400mm_Efficio/Efficio+/Studio_GV2","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-40983","SA0097","Stator_CF_0900mm_Renesa/Renesa+/Renesa Smart_GV3","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44099","SA0021","Main PCB_CF_1200mm_Efficio_Reg_28W_GV2","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44100","RA0178","Diffuser_Pearl White_Efficio_GV2","0.00","25","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44101","RA0177","Diffuser_Pearl Ivory_Efficio_GV2","0.00","25","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44102","RA0179","Diffuser_Brown_Efficio_GV2","0.00","25","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44103","SA0102","Motor Housing_Aegean Blue_CF_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44104","EA01701","PCB_Erica/Ameza/Renesa Zen_GV5 (STM8s,70micron single LED)","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44105","RA0180","Diffuser_Sand Grey_Efficio_GV2","0.00","25","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-44106","RA1238","Deactivated - Motor Housing_Golden_CF_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-48931","B1X0044","Wet/Dry jar sub asssembly MG1.0","0.00","450","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-48932","B1X0151","Chopper Jar Assembly_MG1/Zenova/Yulia_MG","0.00","550","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-48933","RA0182","Diffuser (Bottom Cap)_White_Renesa_GV3","0.00","60","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-48934","B1X0031","Liquidizer jar sub assembly MG1.0","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-49025","A2C0003","Interface PCB_Renesa Pedestal Non Swing_TPW","0.00","150","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-49026","A022804","Motor Housing_Black_1200mm_Renesa+_GV5","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-49027","A2C0002","Power PCB_Renesa Pedestal Non Swing_TPW","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-49028","EA05401","Power PCB_Renesa Pedestal/Wall/Table_TPW","0.00","300","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-52105","RA0071","Blade_Aluminium_Earth Brown_1200mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-52106","A1X0137","Blade_Aluminium_White_1200mm_Ikano_GV5","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-56536","SRMASS0060","Display PCB_Efficio+_Pedestal_TPW","0.00","349","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-56537","A023101","Motor Housing_Grey_Renesa+_GV5","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-56538","A1X0134","Deactivated - Bottom Body_Plastic_Gloss Black_Ikano_GV5","0.00","220","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-56539","A1X0136","Deactivated - Bottom Body Assembly_Ivory_Efficio Alpha/Ikano _GV5","0.00","220","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-56540","SRMASS0062","Main PCB_Efficio_Pedestal_TPW","0.00","450","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-56541","A1X0135","Deactivated - Bottom Body Assembly_Brown_Efficio Alpha/Ikano_GV5","0.00","220","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-58116","RA0074","Blade_Aluminium_Matt Brown_1200mm_Renesa_GV3","0.00","599","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-63027","EA05301","SMART PCBA /Phoenix-1 LED_PCB_GV5","0.00","700","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-63028","SRA1X1279","Motor_Gloss Black_1200mm_Ikano_GV5","0.00","2500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-63029","EA07701","PCB_Renesa_900mm/1400mm_GV5.0 Reboot PCBA _Nuvoton+UCC-70 Micron_GV5","0.00","500","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-71486","SA0104","Motor Housing_Golden_CF_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-71487","SA0103","Motor Housing_Sandan Grey_CF_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-795607","TestProduct","Test PCB","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-822108","EA18601","Updated STM32_PCB_White LED_Efficio Alpha/Enzel/Azor _GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-824621","EA20801","Updated STM32_PCB_Enerio 28W_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-858386","A3H0017","5 Pin Wire harness_Renesa Walrus/Pedestal_Black_TPW","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-863253","A064116","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Dark Walnut_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-865795","A064120","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Maplewood_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-868337","A064118","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Mistly Teal_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-870879","A064119","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Pebble Grey_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-873421","A170501","Updated Motor housing_Renesa Prime_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-888794","SA0105","Updated Plastic body with screw_Pebble Grey_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-891347","SA0106","Updated Plastic body with screw_Gloss White_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-893900","SA0107","Updated Plastic body with screw_Gloss Black_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-896453","SA0108","Updated Plastic body with screw_Gloss Brown_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-915226","TestSa001","PCB_Regulator_1200mm_Renesa Alpha_GV4Test","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-920465","EA07101","Sensor PCB_Zenova_MG","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-960178","A029703","Blade_Plastic_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-962779","A101703","Top Canopy_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-965380","A101803","Canopy top Plate_steller black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-967981","A102003","Middle upper canopy_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-970582","A102203","Middle Lower canopy_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-973183","A102403","Bottom Canopy_Steller Black_1220mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-975784","A006402","False cover_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-978385","A006505","Bottom cover_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-980986","A002903","Motor Housing_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-989030","A158402","Motor & Jar Coupler Set_MG1.0/Zenova/Maple_MG","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-991631","SA0110","Grill Belt Assembly_Black_Renesa Pedestal/Wall/Table/Stelios Pro/Izar Pedestal_TPW","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-994232","SA0109","Grill belt assembly_White_Renesa/Stelios/Izar Pedestal_TPW","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1000400","RA1348","FG replacement Tags","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1004164","RA1631","Service Cello Tape (Yellow - 3INX65M)","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1006769","RA1632","Defective Spares Tag","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1009374","RA1633","Defective FG Replacement seal","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1024834","A073415","Downrod_Aegean Blue_CF","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1049109","A073406","Downrod_Golden_CF","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1052121","A091911","Bottom Cover_Ameza_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1055133","EA16901","Updated_PCB STM32_1200mm_Erica/Ameza/Renesa Zen_1 LED_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1058145","A112503","Canopy_Sea Sand Ivory_Ameza_GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1061358","A073401","Downrod_Earth Brown_CF_Studio+_GV4","0.00","60","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-1065575","A064113","Blade_Aluminium_SS Ivory_Renesa Prime _GV5","0.00","0","0.00","10/12/2024"
"","Ravinath Patil Inventory","Van","PI-2311786","DS","","0.00","1","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-3759","A022804","Motor Housing_Black_1200mm_Renesa+_GV5","0.00","600","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-4001","RA0028","Bearing 6202_CF","0.00","60","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-33905","SA0011","Consolidate PCB GV3_CF_Renesa+_GV3","0.00","350","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-33906","SA0040","Motor Housing_Black_CF_Renesa_GV3","0.00","590","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-54491","SRA023205","Motor_Midnight Black_1200mm_Renesa+Reboot_GV5","0.00","2500","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-100196","RA1409","Blade_Aluminium_Midnight Black_600mm_Renesa_GV3","0.00","600","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-121315","RA1237","Blade_Aluminium_Sand Grey_1200mm_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-121316","RA0071","Blade_Aluminium_Earth Brown_1200mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-121317","RA0070","Blade_Aluminium_White_1200mm_Renesa_GV3","0.00","599","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-122427","RA0946","BLDC Motor_Efficio+_TPW","0.00","599","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-128377","RA0057","Blade_Aluminium_Black_1200mm_Efficio/Efficio+/Studio_GV2","0.00","599","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-128378","RA1236","Blade_Aluminium_Golden_1200mm_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-795609","TestProduct","Test PCB","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-822110","EA18601","Updated STM32_PCB_White LED_Efficio Alpha/Enzel/Azor _GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-824623","EA20801","Updated STM32_PCB_Enerio 28W_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-858071","EA04101","PCB_Renesa/Renesa+/Ikano/Sudio+ STM8s, 70micron  (6 LED)_GV5","0.00","500","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-858388","A3H0017","5 Pin Wire harness_Renesa Walrus/Pedestal_Black_TPW","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-863255","A064116","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Dark Walnut_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-865797","A064120","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Maplewood_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-868339","A064118","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Mistly Teal_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-870881","A064119","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Pebble Grey_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-873423","A170501","Updated Motor housing_Renesa Prime_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-888796","SA0105","Updated Plastic body with screw_Pebble Grey_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-891349","SA0106","Updated Plastic body with screw_Gloss White_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-893902","SA0107","Updated Plastic body with screw_Gloss Black_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-896455","SA0108","Updated Plastic body with screw_Gloss Brown_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-915228","TestSa001","PCB_Regulator_1200mm_Renesa Alpha_GV4Test","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-918812","EA01701","PCB_Erica/Ameza/Renesa Zen_GV5 (STM8s,70micron single LED)","0.00","500","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-920467","EA07101","Sensor PCB_Zenova_MG","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-960180","A029703","Blade_Plastic_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-962781","A101703","Top Canopy_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-965382","A101803","Canopy top Plate_steller black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-967983","A102003","Middle upper canopy_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-970584","A102203","Middle Lower canopy_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-973185","A102403","Bottom Canopy_Steller Black_1220mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-975786","A006402","False cover_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-978387","A006505","Bottom cover_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-980988","A002903","Motor Housing_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-989032","A158402","Motor & Jar Coupler Set_MG1.0/Zenova/Maple_MG","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-991633","SA0110","Grill Belt Assembly_Black_Renesa Pedestal/Wall/Table/Stelios Pro/Izar Pedestal_TPW","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-994234","SA0109","Grill belt assembly_White_Renesa/Stelios/Izar Pedestal_TPW","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1000402","RA1348","FG replacement Tags","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1004166","RA1631","Service Cello Tape (Yellow - 3INX65M)","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1006771","RA1632","Defective Spares Tag","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1009376","RA1633","Defective FG Replacement seal","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1024836","A073415","Downrod_Aegean Blue_CF","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1049111","A073406","Downrod_Golden_CF","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1052123","A091911","Bottom Cover_Ameza_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1055135","EA16901","Updated_PCB STM32_1200mm_Erica/Ameza/Renesa Zen_1 LED_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1058147","A112503","Canopy_Sea Sand Ivory_Ameza_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1061359","A073401","Downrod_Earth Brown_CF_Studio+_GV4","0.00","60","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1065576","A064113","Blade_Aluminium_SS Ivory_Renesa Prime _GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1298884","EA05301","SMART PCBA /Phoenix-1 LED_PCB_GV5","0.00","700","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1299222","EA03001","Smart PCB Phoenix Led_PCB_1200mm_GV5","0.00","700","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1299223","RA0148","Canopy_White_CF_Renesa_GV3","0.00","150","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1299724","RA1240","Blade_Aluminium_Midnight Black_1200mm_Renesa_GV3","0.00","600","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1317265","EA07701","PCB_Renesa_900mm/1400mm_GV5.0 Reboot PCBA _Nuvoton+UCC-70 Micron_GV5","0.00","500","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1378436","A091905","Plastic Bottom Cover along with Screw_Gloss White_Ikano/Efficio Alpha_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1378437","A1X0137","Blade_Aluminium_White_1200mm_Ikano_GV5","0.00","600","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1378441","A091907","Plastic Bottom Cover along with Screw_Gloss Ivory_Ikano/Efficio Alpha_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1494013","RA0085","Blade_Aluminium_Golden Oak_1400mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1569688","A143901","Bottom Rod(Long)_Renesa/Stelios/Stelios Pro Pedestal Fan_Snow White_TPW","0.00","100","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1575560","SA0021","Main PCB_CF_1200mm_Efficio_Reg_28W_GV2","0.00","500","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1684144","EA12301","Updated STM32 PCB C0_0.6M/0.9M/1.2M/ 1.4M_ Renesa/Renesa+/Studio+/Ikano/Prime_GV5","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1740702","A159801","MG1.1 SS Jar Set with Lids Service","0.00","0","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1757052","SA0060","Power PCB (Without Potting) BL_CF_Renesa_GV3","0.00","400","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1757053","SRMASS0058","Digital PCB_Efficio+_Wall Mount_TPW","0.00","350","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1757054","SRMASS0075","Power PCB_Efficio+_Wall Mount_TPW","0.00","499","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1757055","SA0039","PCB_Remote_1200mm_Studio+_GV4","0.00","500","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1757056","SA0056","Stator_CF_1200mm_Renesa/Renesa+/Renesa Smart_GV3","0.00","500","0.00","10/12/2024"
"","Jay Yadav Inventory","Van","PI-1795140","SA0061","Power PCB (Without Potting) WH_CF_Renesa_GV3","0.00","400","0.00","10/12/2024"
